CustomerID,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,PC101,PC102,PC103,PC104,PC105,PC106,PC107,PC108,PC109,PC110,PC111,PC112,PC113,PC114,PC115,PC116,PC117,PC118,PC119,PC120,PC121,PC122,PC123,PC124,PC125
12347,5.87614145694,4.82892492067,-0.495550887097,3.0938248925,-0.633634519759,-11.5340763527,2.16201889014,7.11691625861,5.33599923836,4.42430910633,4.63710276393,2.316507319,12.3108175201,1.98632303393,-11.4313846431,5.61773615205,-2.1773580854,7.66618281373,-12.1356891256,-16.0491155315,-5.94870292021,7.81339524018,40.5181747415,-35.5753203585,-17.5569666755,6.86928865109,20.8867308975,2.29663364085,-26.1626167524,-32.5796681984,7.88093312274,12.3559515243,6.82945078218,-32.9564009306,-4.4094708347,-17.2389298853,-11.2727019265,-14.4877661864,-2.76509996614,4.7287746096,-6.9923991026,-1.47069620081,10.6029799587,1.24069234916,3.08447718808,5.33624969663,-0.414973630426,1.51227504662,-6.41530541524,3.06606697827,2.66343638558,-0.254980233136,0.159478797848,-2.42183012765,-4.77365123739,-2.11778028236,4.27137466971,-5.17354007777,-3.35385155675,0.0650776779754,-0.666743453277,-0.803404325071,-2.43951976721,-0.965832467529,-1.69343223565,-1.03273491711,2.07463772207,-2.90640643399,0.513168729391,1.69408276507,1.12791217089,1.74583641427,-0.470890285265,0.184243442643,-1.6527768399,2.31652593367,2.57105744019,-0.778042049032,-1.94777847722,-1.70751675705,1.25819565208,0.440588890262,-1.46562503192,-1.93618641542,-3.50624459695,0.235298284703,-2.02942403118,0.680060830984,0.50925271653,1.25579019648,-1.92421237479,0.183612213495,0.292422623803,-0.483455523202,0.6551506195,-0.495949032938,-0.521844408073,-0.0490761014388,-0.57680787155,-0.33924846079,-0.884789370305,-0.601951167198,-0.727207775447,-0.0650244118071,-0.29019286673,0.367441724313,-0.204381845037,-0.477862143643,1.03359040819,1.16546502998,1.19653717243,-0.209098013477,0.535729538693,-0.214779139843,-0.256259630032,0.434689969013,-0.593956186056,-0.94729175914,-0.00807282975548,0.34741258443,0.419392371723,0.0717490652306,0.345954142748,0.205683658808,-0.0890997839935
12348,-4.21984203204,1.22624568591,-1.88192511216,-0.17446219373,0.817867698518,1.16080999771,-0.871622104286,-0.846926655403,0.460309059631,0.854460136207,-0.401739244625,0.981459463386,-1.10467730737,0.770580047799,-0.0929140294295,-0.313212826743,-0.44908052478,1.2070948301,0.381725969773,-0.469645794177,0.184524604277,0.0535382508515,0.499252125037,0.373508611859,1.22724454945,-0.770680084284,-0.268100027345,0.849209040651,-0.368020447193,-0.572557649193,1.01116997453,-0.581039329658,0.950986242031,-0.738109129926,0.354505145475,-0.392080503304,-0.300981737392,0.394312855165,0.153357502004,0.324129591924,-0.462466489446,0.715918484828,1.19311924794,-0.21406321906,-0.871764321777,-0.0593943067006,-0.419439926341,-1.61516036035,-0.36828219715,0.444808479256,0.336740925484,1.29958041761,-0.18732170213,-0.625637066821,0.695991508051,1.17606410609,-1.84011524237,-0.667687052527,0.850658858451,0.345458319108,0.220257136722,0.133617405768,-0.249958525873,-0.0841902766404,1.97989649091,0.143878510536,0.57525464044,-0.146606531163,-1.29419335974,0.117419762538,-0.522010780809,-1.5200998417,0.653838082605,-0.352278553768,1.38582902222,-1.11504571391,-0.823141091394,-0.509025693989,-0.347473302502,0.057586523549,0.123613359461,-0.560566717376,-0.37379950755,0.760880641895,0.142846422817,0.0131855434174,0.11735647653,-1.87120773594,-0.131795995713,-0.606879954004,-0.775242295649,0.0732463929933,1.15023256826,-0.472508942161,0.945308121883,-0.0247739895539,-0.195215972747,1.06613711895,-1.39998128328,0.0577301409707,0.193653731029,0.91768177088,-0.596331174897,1.31819601451,0.571527209085,1.45933337481,-0.842411966533,-0.551068421482,-0.645652925101,-1.11840846269,0.0730333731648,-0.230695852193,-0.64496142718,-0.456725926208,-1.07153751919,-1.53339958435,1.32192024584,-0.359489412424,-1.48564392176,-2.67932346906,-0.626986483626,-1.05608885939,-0.832695891276,-0.38004797295,0.792920672855
12349,-1.26085294086,2.38737479158,-0.0732269867181,-1.11950466367,-0.0343838618859,-3.71502123265,-0.343268553749,-0.14938800574,-0.790106787289,-0.379082090047,1.57084371626,0.182430004258,0.22348930449,-0.053271895885,3.17880061733,-0.512355928694,-1.83967983305,0.383315094722,0.317868305484,-0.00388762106006,-0.416808109161,0.454017573686,-0.787775383551,1.74558332961,-1.47993340797,0.762528611591,-0.90886152429,0.771904751562,0.498078945595,-1.34746849691,0.266665877391,0.675305619254,0.0726293800837,-0.224549938233,-0.69301897901,-1.53519747656,0.785296077284,-1.41307343389,-0.10181620189,-0.919832725844,0.0990825946662,-0.111112430965,-0.176431660311,0.692377166246,1.38571487903,-0.254645969227,-0.111312416755,-0.180073120637,0.875440853755,1.7148699991,-3.04901199057,-1.37702827562,-0.311764764971,1.20897415955,-0.399600553234,0.148008572943,-0.958443833475,0.580912793821,-0.196815539278,-2.29258729713,-0.29567602531,0.169992646254,0.180079089662,-0.0427896542605,0.223279834455,0.968402714403,-2.08847248226,1.79053920405,-0.816982083782,-1.08490882362,0.41774392051,0.745000130488,1.14950974364,-0.342509815988,-0.503959436403,2.36691148235,-1.06399235871,1.63889375334,0.629556550293,1.03377409378,0.0983820966042,-0.911572643171,0.61448405291,1.08637841824,-0.700574869881,1.32036743279,0.504165713767,-2.62531293605,-2.90064170967,0.529752446622,-2.54523813577,-2.26355680788,-1.70867587169,-0.83820638228,-2.72790708906,-0.0759704504348,-0.638529547284,0.865612395675,1.04523188045,1.06280814703,3.36908912906,1.00804541526,-1.25216074031,0.129082378003,-0.812439530311,0.690316007429,-1.18811050789,-0.684334573935,-2.21305301343,-2.9933936378,-0.211530448543,-3.32207220087,-4.46081267143,-0.421709175146,4.16290334918,0.985605568706,0.0184381491832,-0.652348270438,-0.915558071622,1.52497987116,2.21765315484,-2.2617010934,0.877285300506,4.77139024206,-1.13408277058
12350,-4.92931609448,-0.714899400674,-1.58095163381,-0.469637292639,-0.116320845561,0.647812136183,0.112703315671,-1.3358860397,1.54684999589,-1.19061799882,-0.213185488699,1.05762429591,-0.474971923377,0.855193727285,-1.30477203525,0.242696408733,0.268210604522,1.95262526875,-0.226293412773,0.569088332477,-0.186173878129,0.905141674731,1.36549630943,0.178372368643,-0.259166889276,-0.170203577597,-0.683255008209,1.08033563381,-0.155949347857,-0.399277692327,0.240116093846,0.633917582259,-1.452111424,-0.187009533923,-0.314665598006,-0.305749950451,-1.35948728239,0.00136500952542,0.575088524626,-0.250659416102,0.593424772135,-0.216058284637,0.290931835511,0.522827324951,-0.53913949148,-0.102037788562,-1.47678347355,0.136078864488,0.129402205359,-0.671548262953,-0.790844174962,0.185684642192,1.32852149648,-0.793239325045,-0.550627319998,0.88944943288,1.31550827251,-0.18099601654,-0.425432860952,-0.460857508884,-1.37737629574,-1.2561121656,0.146139055184,-0.778331222385,-0.357695232783,-0.535337170716,-1.36256123565,-0.138216040249,-0.752046383953,-0.267502173528,0.845679651528,-0.17602411872,0.0300941305063,-0.0479238018415,-1.14169884396,1.60594559491,-0.343246992012,0.563500025297,0.457864696696,-0.516793369044,-0.0138842163935,-1.79213917547,0.0998031481004,0.820619563742,-0.0835845565425,0.500221681857,-0.0992980736506,-0.281567074702,-0.371970750145,-0.381265601191,0.441934745065,0.430249714008,-0.309378857017,-0.476809757086,0.701191388304,0.0725756309926,-0.718737794189,0.221397011628,0.594701061351,-1.16108365747,-0.026114044683,0.327669339337,0.498391851394,-0.210797269394,-0.464903374109,-0.255434867925,0.814256051196,-0.573264581819,0.580695355214,-0.240242831947,-0.934003347887,1.09944458716,1.78051622475,-1.46065649387,0.172942876672,-2.20945878983,0.147364501559,-0.570343217462,0.675914583042,1.32753121659,-0.422005794734,-0.0912340808863,-0.950331204645,-0.369887744042,0.390915537465
12352,-2.05311929284,2.11127335325,0.184893001254,0.127760432701,0.0880826109999,-1.94400382595,2.38371192655,0.89910923434,-0.670954853704,0.0812008235661,0.876464393877,1.05180792871,-0.74104197678,-2.0675984467,-0.640149004993,0.0202349325877,0.1137726816,0.575775588843,-0.0295201663435,0.107764925561,-0.693251383585,-0.91242752349,-2.3356832334,0.516689042703,-1.76186409734,0.22033582195,-1.06120981178,-1.80590378201,-0.921991634507,2.09874872451,-0.150422653443,2.22249892806,2.24554626208,-0.558527047444,2.44963447579,1.37354828066,0.192922028388,-0.410820645045,1.82741418204,1.19506905465,-0.964419428597,-0.855594192711,-1.13418687031,-0.0790281899982,-0.874071867178,-2.18444855391,-1.59842565428,-1.46782275932,0.948197464749,0.230362987513,-1.50008551698,0.691996268247,3.48935764387,0.543629363958,1.42441131132,-1.42650544928,-1.25520988017,-0.275158179934,0.168195270251,-2.0999062895,0.488451990881,0.0882814083285,1.12135651022,-0.371539555623,0.184680169751,-0.0227897947405,-0.696995102593,-0.704084593234,-2.14089880505,-2.11201588313,-0.705067862611,-0.392627707066,2.83621325115,0.0737028806239,-0.143533869045,1.12993696113,-0.177074554314,3.01891782297,-3.37507443291,0.377226050141,0.195229874504,-1.27763249983,2.44402035376,0.538430844394,-2.55295289148,-4.06020547462,1.70533859026,1.85539285742,-6.21201365645,-2.29552871663,-4.87050778245,-4.24465733955,0.360417513769,0.199312403448,-6.73614769221,-0.643695327177,0.358936410616,-8.88876817967,-3.38614831273,3.14908169601,-3.00837989981,-8.35724604653,-4.26313855711,-6.66579568891,-3.27041780291,11.9438291316,19.5139524708,-9.52042412812,-2.25573314958,10.3605128195,9.40393787243,-2.98720042151,11.5308214567,0.115458544366,-1.17621524086,0.374082248381,1.17687867227,-0.955433700404,0.556134481229,6.59948631723,-5.31492073058,-2.46396342924,-0.686342892495,8.7316243423,-1.32593163895
12353,-6.37381107539,-0.17444485417,-0.621241319261,-0.352711295966,0.218598035151,0.783541920522,-0.251339883259,-0.15175106229,0.697124480654,-0.186360164637,0.0394120220398,0.259084855844,-0.278265953667,0.195590845614,0.229177902483,0.556559961345,-0.0125212628462,0.426420846207,-0.33981108031,0.292484536212,0.104451014837,0.0635675807913,-0.353480491086,0.194552092802,0.520293967638,-0.104268964418,-0.347440173792,-0.418568474617,0.135352753375,0.128190594683,0.37203787126,0.106107317199,0.378943652657,-0.0951502995558,0.562210932379,-0.525828501423,0.101378870066,-0.463807517083,0.125955342309,0.0443577039847,-0.0911888473389,-0.165746981643,0.305592266818,-0.00961039588397,-0.000867068323071,-0.342019485519,-0.220039091928,-0.0468444341882,-0.052978138475,0.288436830349,-0.0494068707525,-0.0862605613381,0.320312026592,0.187479675178,0.0829671634947,-0.782316045819,0.125661019682,-0.466862101509,-0.554255829078,-0.301406967037,-0.0593065265856,-0.000613331791029,0.250908114002,-0.365391461887,0.0883124799757,-0.203807062613,0.0139680206685,-0.259722624046,-0.503439961073,-0.384758909682,0.188470274843,-0.242604725188,0.0720734176109,0.00831724887209,-0.16550946691,0.569979251791,-0.440076709087,0.113956132065,-0.123900963659,0.0485772217521,-0.269732281714,-0.897748537885,0.0828447027288,0.0433286846441,-0.153451511117,-0.256841684917,0.313164420728,0.393908910416,0.429401925436,-0.0163781926689,0.315861522424,0.0245119227522,-0.0290794378884,-0.1009082947,-0.273812122052,0.0220100242768,-0.278671823287,-0.0960695367135,0.135526931137,-0.154218544929,0.133543661862,0.138090444231,0.198035491053,0.0828474251569,-0.285949489763,-0.531480042127,-0.531595529987,0.192710621055,-0.196961866158,-0.0666174135773,-0.245381016963,0.095355018695,0.0651904814954,-0.59251394418,-0.315366834947,0.00220993786937,0.210472378957,0.110079036594,-0.0566158535719,-0.103813280478,-0.236583024304,-0.171167652924,-0.274620361517,0.0191753860725,-0.201400943601
12354,-2.21476497626,-1.16077218574,-0.338068066643,-0.91973436033,0.0512463443141,0.837080850386,-1.11330656132,-0.997565080917,-0.568322259243,0.714416053061,-0.53326258343,-1.88023940184,0.85564787092,-1.50725237793,0.429195584764,-2.05228264851,-0.211411830945,0.449616853475,0.70624498908,0.888991924493,-0.329654899563,-0.917368241071,-0.0010008091304,0.222087283175,1.10647753733,1.09441172459,-0.97293306532,0.0973364165241,-0.658630198476,-0.651035963761,-0.063697272116,-0.497440988038,0.0964056866747,-0.463052501858,-0.530792703654,2.0949248737,0.496155012555,0.0237352401122,-0.377818074867,0.223214104938,0.550652037259,-1.03793845706,0.234522386113,-0.932123372158,1.94490040774,-1.07081561212,0.292185041403,-0.393551296559,-0.309110461708,0.973868417933,0.488097759802,1.68745486881,0.865432944839,-0.167074906213,-0.175852660631,-0.428977670493,-0.0504486299268,-0.0956705486306,0.515617914211,-0.386492407038,0.323455864958,1.21900492238,-1.31582746719,-0.184632704481,-0.556100574395,-0.719183421228,-0.367613023546,0.0410376998519,0.113046679063,-0.852252291732,-0.735775630688,0.0113191178001,0.200152088296,-0.127963947417,0.0529056179083,1.00077304176,1.11182627068,-0.243173962532,0.457606512965,-0.404850931653,-0.363269477868,-1.45960370252,-0.185683961333,0.350736919723,-0.594935564535,-1.35835524716,0.558380748405,0.63891064566,-0.0453683509509,-0.205797576066,1.18430637822,1.18835487858,0.610804327875,-0.588362044365,-1.46151235561,0.832026705662,0.523079308149,-0.971327182548,0.952067491944,0.688496955344,-0.500016919652,0.246175603545,-0.429221670275,0.593102012548,-0.447959287085,-0.153227541935,0.274296411758,1.01123747626,0.200263241053,0.0156216793914,0.709542047495,-0.0074893362161,-0.238738746519,-0.852042192141,-0.92481503557,0.882841576536,-0.668625421438,-1.06269021682,0.733876622798,-0.160483787044,0.342963929195,0.554817922784,0.028940873792,-0.817903596978,-0.452717390835
12355,-5.8017086774,-0.0314657866385,-0.499706314268,0.597357128451,-0.159983915378,0.871386426333,-0.834045015905,0.620808586225,1.03382753604,-0.429766830448,0.105613143965,0.145390017385,0.164856366556,0.0125696650982,-0.255504540208,0.444309475739,-0.0483328121818,0.630771663032,-0.617016976867,0.38360170273,-0.189342365306,0.32091558925,0.178566358192,-0.251546993068,0.243772469901,-0.437655151388,-0.925204274063,0.0392899547154,-0.137122233235,0.514125947132,-0.310259681867,-0.433026354088,0.0225595452129,0.20335450223,-0.112998926951,-0.444614518203,-0.0762814057913,-0.127491024501,0.365163681345,-0.36829712207,0.113837091208,0.38106793472,0.15534430275,-0.80009999141,0.725220343192,-0.218936739942,-0.202738453494,0.295059564806,-1.41408614923,0.705070400045,-0.398740809149,0.266737280539,-0.0391979054227,-0.0994385663433,0.00247944294271,-0.960964021687,-0.323634618446,-0.272175562591,-0.0965105269282,0.821081017854,-0.599138788747,-0.284345994065,0.0248775376942,-0.0612189830596,0.259209348715,-0.854981514152,-0.145512558713,-0.215740484935,0.0779283641846,-0.0855646688932,-0.344320892628,-0.202175506869,-0.0923120758762,-0.124640399269,0.290925833707,0.173831426088,-0.412808755848,-0.22588829659,-0.304267299458,-0.379932209141,0.15740472985,-0.804579113541,-0.171406228638,0.641401146048,-0.494033296241,-0.506610839779,0.532428353456,0.153456976401,0.425140453247,0.650462335427,0.246420997054,0.979624580495,-1.30961006476,-0.843558415185,-0.421480156533,-0.958352184965,-0.122350545708,-0.0914999694197,0.21845381545,-0.407425462822,0.34084428253,0.269235173762,-0.547806576612,-0.697219897083,-0.0967155918158,-0.193485384872,0.231751691394,0.950828139927,-0.545620058329,1.24873863533,0.540952763608,0.859912238078,-0.279173776752,-0.349709547666,0.0409872038172,-0.676366501839,1.01699594712,-0.43893291037,-0.594126110033,-0.0448913111416,-1.63929308612,1.55662044047,0.176762024576,-0.719860535081,2.38724708811
12356,-3.17202887867,1.13573490305,1.14255269372,-0.334436966036,-1.51600952331,1.69981563422,-1.18372675587,0.864479840744,0.183408700874,0.417294492913,0.833802941349,1.07898744115,-1.13675820318,-0.893846855017,2.24020942169,-0.436743213618,-0.47528759325,1.03204699767,1.722736828,-0.411467653445,0.0652928681451,2.51217806693,2.11803199759,1.88895471083,-3.69896279167,-1.62750766093,1.99701603672,-3.53811298214,-0.597731465967,-0.465255370107,3.73146945359,-2.25556366175,4.55546147925,0.398771302998,0.483884482333,-0.805425699132,2.39096626686,0.000973911730927,2.21948460664,0.849208735818,-3.01011182654,-2.02540004209,-0.89293046401,1.96394873254,-0.50781390771,-3.57123656126,-1.10961748921,-1.07024566693,0.927895419095,2.35652430804,-1.3840286891,0.0221797135224,-1.73759404765,1.21184593224,-1.06783356926,1.16513719591,-1.28728960505,0.642725232969,0.88845554128,3.22441697567,-0.575696012211,0.463135315371,-1.34715492482,-0.154772071564,1.17022954051,0.236096735067,1.84800282572,-1.09606135672,-1.09731218116,-0.664487004948,-1.11335122954,-2.13613646865,-0.00730985578774,-0.45230974191,1.20040756357,-0.138206347486,-1.12877407955,-0.732541100727,-0.91636111447,-0.127761548378,-0.199541532035,-0.648695534731,-0.96839315686,2.75216714108,-1.31543537798,3.44212555197,-1.81101231408,0.110563604885,-2.59358588019,1.54530094359,-1.41549601407,-2.13396899079,0.564416239117,-0.0244086724312,-1.43906991243,-3.91007645899,0.23519416498,2.39782462847,1.05035863236,0.325095333318,-0.41908631295,2.44816525749,2.28809868763,0.90767359432,0.578753793721,1.93043423146,1.36563556814,3.52069368862,-1.66210624671,-2.57198191693,0.98775030427,0.600748170954,-5.24080011172,0.190337176857,-0.635283396826,0.556826361079,2.75481709772,-0.39324279856,-2.01346509852,-1.47818281731,-1.44683342828,-1.42254512299,-2.67150657725,2.94208854353,-3.5645316177
12357,3.27057483428,4.65551105539,-1.09687657496,-3.21039717385,-5.17115674954,-3.17728986312,1.75260865155,1.43353203296,0.388123234276,-8.96939052419,0.0411032976848,-2.17720833232,2.54097092762,2.15247413226,8.07090753056,-0.434753476552,2.85984425227,7.19006507675,1.89072080291,0.792556200898,-5.09273609291,4.44530099247,2.27719731569,6.28284034642,-2.88736297599,0.451555420092,-2.83712072653,-3.508315886,4.07211868587,4.60973914272,2.52513341657,-2.40063869556,2.45560470754,-0.401105622704,6.58710357524,-12.793331915,22.3528253459,-5.27382120698,10.182613891,3.72330418994,19.3866876136,13.590573377,6.72256327664,6.41912095967,40.8907115214,-5.5988056145,7.13885047075,14.5978754361,-26.5825586767,-1.87779808268,9.53657535064,-30.2511902545,7.54015511796,0.797965168161,-0.0837942968744,2.02818627708,-0.630315907698,-8.18715194697,3.30327617238,0.526689480274,3.28561218357,6.26351787906,-4.17596570813,2.93203755009,8.5226076284,15.1395561076,-3.49728024293,1.24478653089,-4.00169104107,0.331276283415,-2.43881835863,-2.87880359466,2.34650048544,-3.00761562941,-6.93992398295,6.5833705648,-2.71559107115,-1.47271341539,3.46318933662,-4.18230604691,-0.399087319369,2.98253031026,1.57055638201,-0.586447991396,1.91229119439,1.81889788717,-1.06047949731,-0.555923606106,1.97483427702,0.131350632036,-2.4196934463,-1.50865428771,-0.485348568528,0.542452393318,-0.292312072348,1.58023052736,-0.631800227671,-0.336899046037,-0.114236606966,-0.432401697018,-0.156237961463,0.467902733782,-1.43671715952,-0.948249168804,1.72966360489,0.387152072214,2.09001934764,-0.0201653664206,-0.426650940671,-1.46159987476,-0.951335496536,-0.332286010441,-0.726586232935,-1.48886819157,0.701717453199,0.703485678105,-0.115198144516,0.953081989421,-1.43231384105,0.205216548875,-0.993039705802,0.441089435324,0.788926507401,1.14179263307,1.57989240173
